ID,#knockouts (pFBA),R_biomass_SC5_notrace (pFBA),R_EX_fum_e_ (pFBA),R_EX_glc_e_ (pFBA),BPCY (pFBA),CYIELD (pFBA),FVA~min~R_EX_fum_e_ (pFBA),FVA~max~R_EX_fum_e_ (pFBA),SOLUTION
sol_221#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.0902806798651682,0.14104460334655608,-1.15,0.011072697983860923,0.08176498744727889,0.14080566024217997,0.1411322785252912,YKL029C YHR208W YML120C YKL192C YDR300C YER081W YIL074C YEL046C YPL262W 
sol_222#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.09028067733372583,0.141089224468594,-1.15,0.011076200651751958,0.08179085476440233,0.14080528677568863,0.14113239908191907,YKL029C YHR208W YDR300C YER081W YIL074C YEL046C YPL262W 
sol_223#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.09350817209113202,0.04003169635297983,-1.15,0.0032550354362385916,0.023206780494481064,0.03975516370932925,0.040069512398107035,YKL029C YHR208W YDR300C YEL046C YPL262W 
sol_224#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],11.0,0.06853649966434636,0.7246382668531826,-1.15,0.04318623507213537,0.42008015469749715,0.7245015619421216,0.7246660148607378,YLR134W YKL029C YGR087C YHR208W YLR044C YDR300C YER062C YIL053W YLR174W YNL241C YPL262W 
sol_225#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.06747860667867991,0.750368234504211,-1.15,0.044029393878508793,0.4349960779734557,0.7502948859836078,0.7504533236121307,YKL029C YHR208W YDR300C YER081W YIL074C YGR244C YNL241C YPL262W 
sol_226#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.06747860682810301,0.7503682476362893,-1.15,0.04402939474655809,0.4349960855862547,0.7502949079537052,0.7504533213448182,YKL029C YHR208W YOR142W YDR300C YER081W YIL074C YNL241C YPL262W 
sol_227#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.07425328749165087,0.035896012293252524,-1.15,0.002317736452708447,0.020809282488842045,0.03555613173774845,0.4535432774605396,YKL029C YHR208W YNL104C YLR303W YDR300C YGR043C YLR377C YLR354C YFL018C YPL262W 
sol_228#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.04711892054871666,0.3486424830122878,-1.15,0.014284919527794163,0.20211158435494947,0.3485940635826856,0.34870816519033054,YKL029C YHR208W YDR300C YGR043C YLR354C YGR240C YPL262W 
sol_229#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.07972784883579379,0.4232844796581384,-1.15,0.029345705224975385,0.24538230704819622,0.423195312365239,0.4233989060912718,YKL029C YHR208W YNL104C YLR303W YDR300C YGR043C YLR377C YLR354C YPL262W YIL125W 
sol_230#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.04711892054871666,0.3486424830122878,-1.15,0.014284919527794163,0.20211158435494947,0.3485940635826856,0.34870816519033054,YKL029C YHR208W YDR300C YMR205C YGR043C YLR354C YPL262W 
sol_231#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06860388834602689,0.7241566469344776,-1.15,0.043199966740283584,0.4198009547446247,0.7240835166609202,0.7242477479218478,YKL029C YHR208W YDR300C YGR244C YNL241C YPL262W 
sol_232#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06860389020431418,0.7241568068615195,-1.15,0.043199977450986464,0.41980104745595337,0.7240837096399977,0.7242477035768768,YKL029C YHR208W YOR142W YDR300C YNL241C YPL262W 
sol_233#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06860389020431418,0.7241568068615195,-1.15,0.043199977450986464,0.41980104745595337,0.7240837096399977,0.7242477035768768,YKL029C YHR208W YDR300C YNL241C YPL262W 
sol_234#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],4.0,0.09354225216396975,0.035267284489998676,-1.15,0.0028686793207842744,0.020444802602897785,0.0348954102769264,0.035400696026283006,YKL029C YHR208W YDR300C YPL262W 
sol_235#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06860388806847378,0.7241566230479873,-1.15,0.043199965140546165,0.419800940897384,0.7240834956359485,0.7242477566395277,YKL029C YHR208W YGR244C YDR403W YNL241C YPL262W 
sol_236#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06860389020431418,0.7241568068616361,-1.15,0.04319997745099342,0.4198010474560209,0.7240837111317555,0.7242477035768725,YKL029C YHR208W YOR142W YDR403W YNL241C YPL262W 
sol_237#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],15.0,0.06741340860407818,0.750817343446363,-1.15,0.044013179444154935,0.43525643098339883,0.7506806665337723,0.75083942345869,YKL029C YLR134W YGR087C YHR208W YML120C YLR044C YER062C YIL053W YNL241C YPL262W YKL192C YER081W YIL074C YLR174W YEL046C 
sol_238#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],15.0,0.06740743591398188,0.7508527102131353,-1.15,0.0440113529952448,0.43527693345689006,0.7507160371809551,0.7508747875045225,YKL029C YLR134W YGR087C YML120C YLR044C YER062C YIL053W YNL241C YPL262W YLR438W YKL192C YER081W YIL074C YLR174W YEL046C 
sol_239#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],12.0,0.06743108922569792,0.7507126491777629,-1.15,0.04401858402570939,0.43519573865377564,0.7505759626997188,0.7507347283638977,YLR134W YKL029C YGR087C YLR044C YER081W YER062C YIL053W YIL074C YLR174W YNL241C YEL046C YPL262W 
sol_240#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],16.0,0.06741340874285426,0.7508173426246129,-1.15,0.04401317948658842,0.435256430507022,0.7506806825167225,0.7508394210789094,YKL029C YLR134W YGR087C YHR208W YML120C YLR044C YFL053W YNL241C YPL262W YKL192C YER081W YML070W YIL074C YOR323C YLR174W YEL046C 
sol_241#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.0877338747464363,0.17509926721894217,-1.15,0.01335838015511257,0.10150682157619836,0.1748597325078365,0.17517394036095618,YKL029C YHR208W YLR058C YLR303W YER081W YIL074C YEL046C YPL262W 
sol_242#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.08993810048468968,0.14962911839538628,-1.15,0.011702051031025897,0.08674151791036887,0.14938985090032975,0.14971679217315015,YKL029C YHR208W YLR303W YER081W YIL074C YEL046C YPL262W 
sol_243#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.08993810048468968,0.14962911839538628,-1.15,0.011702051031025897,0.08674151791036887,0.14938985090032975,0.14971679217315015,YKL029C YHR208W YNL277W YER081W YIL074C YEL046C YPL262W 
sol_244#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.0902806782067918,0.1410446007556876,-1.15,0.011072697577069265,0.08176498594532615,0.14080539632583072,0.14113235348302772,YKL029C YHR208W YER081W YIL074C YEL046C YPL262W 
sol_245#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.0899567164237202,0.14966008954696258,-1.15,0.011706895856804074,0.08675947220113774,0.14942082134215467,0.14974776118413982,YKL029C YNL277W YML120C YKL192C YER081W YIL074C YEL046C YPL262W 
sol_246#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.09029943626951845,0.1410739062894808,-1.15,0.011077299313286078,0.08178197466056858,0.14083474773922422,0.14116165912836384,YKL029C YML120C YKL192C YER081W YIL074C YEL046C YPL262W 
sol_247#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.0899567164237202,0.14970467322423744,-1.15,0.011710383336120372,0.08678531781115215,0.14942082134215467,0.1497477611841401,YKL029C YLR303W YER081W YIL074C YEL046C YPL262W 
sol_248#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.09028352718515928,0.14109363570472322,-1.15,0.011076896604174208,0.08179341200273811,0.14080987691742702,0.1411368058979087,YKL029C YLR438W YER081W YIL074C YEL046C YPL262W 
sol_249#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.0899567164237202,0.14970467322423744,-1.15,0.011710383336120372,0.08678531781115215,0.14942082134215462,0.1497477611841401,YKL029C YNL277W YER081W YIL074C YEL046C YPL262W 
sol_250#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.09029943626951845,0.14111848928020182,-1.15,0.011080800025398527,0.08180781987258078,0.14083474773922605,0.14116165912836384,YKL029C YER081W YIL074C YEL046C YPL262W 
sol_251#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.08775158944667649,0.17517283438820566,-1.15,0.013366690996038677,0.10154946921055401,0.1748950865549864,0.17520929501374274,YLR058C YLR303W YER081W YIL074C YEL046C YPL262W 
sol_252#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],4.0,0.09350817299317682,0.039993445589177425,-1.15,0.0032519252423878326,0.02318460613865358,0.03975527446346754,0.04006947752681908,YKL029C YHR208W YEL046C YPL262W 
sol_253#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.067413408708161,0.7508173428300456,-1.15,0.04401317947598026,0.43525643062611347,0.7506806780957871,0.7508394214123513,YKL029C YHR208W YPL061W YER081W YER062C YIL053W YIL074C YLR174W YNL241C YPL262W 
sol_254#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.0685365025855874,0.7246382487229298,-1.15,0.043186235832360524,0.42008014418720574,0.7245018534057178,0.7246659453438294,YLR134W YKL029C YGR087C YHR208W YLR044C YER062C YIL053W YLR174W YNL241C YPL262W 
sol_255#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.06733075515224306,0.06716781472477655,-1.15,0.0039325736411697015,0.03893786360856612,0.06701607831919387,0.4443186228509683,YKL029C YGR043C YER081W YLR377C YLR354C YIL074C YLR142W YFL018C YPL262W 
sol_256#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],13.0,0.06741340691794519,0.7508173534306534,-1.15,0.04401317892858723,0.4352564367713933,0.7506804933942517,0.7508394566152534,YKL029C YHR208W YPL061W YML120C YKL192C YER081W YML070W YFL053W YIL074C YOR323C YLR174W YNL241C YPL262W 
sol_257#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],11.0,0.07882170769113697,0.45081165902369125,-1.15,0.03089890853158427,0.26134009218764714,0.4506455749292926,0.4508490745580861,YLR134W YKL029C YGR087C YLR044C YGR043C YER081W YLR377C YLR354C YIL074C YPL262W YIL125W 
sol_258#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.07869429612406757,0.4533955540569264,-1.15,0.03102577738460127,0.2628380023518414,0.45330611227808093,0.45350938518623396,YKL029C YHR208W YLR303W YGR043C YER081W YLR377C YLR354C YIL074C YGR244C YPL262W 
sol_259#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.07889543086775012,0.45034998259853887,-1.15,0.03089613558121348,0.2610724536803124,0.45026056293475974,0.4504640108535329,YKL029C YGR043C YER081W YLR377C YLR354C YIL074C YLR142W YGR244C YPL262W 
sol_260#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.07868756343319447,0.45350702857564557,-1.15,0.031030750502996213,0.2629026252612438,0.4533410830602083,0.4535443864263043,YKL029C YLR438W YLR303W YGR043C YER081W YLR377C YLR354C YIL074C YGR244C YPL262W 
sol_261#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.07869429612406757,0.4533955540569264,-1.15,0.03102577738460127,0.2628380023518414,0.45330611227808093,0.45350938518623396,YKL029C YHR208W YNL277W YGR043C YER081W YLR377C YLR354C YIL074C YPL262W YIL125W 
sol_262#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.07869429612406757,0.4533955540569264,-1.15,0.03102577738460127,0.2628380023518414,0.45330611227808093,0.45350938518623396,YKL029C YHR208W YOR142W YLR303W YGR043C YER081W YLR377C YLR354C YIL074C YPL262W 
sol_263#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.07889543086775012,0.45034998259853887,-1.15,0.03089613558121348,0.2610724536803124,0.45026056293475974,0.4504640108535329,YKL029C YGR043C YER081W YLR377C YLR354C YIL074C YLR142W YPL262W YIL125W 
sol_264#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.07868756343319447,0.45350702857564557,-1.15,0.031030750502996213,0.2629026252612438,0.4533410830602083,0.4535443864263036,YKL029C YLR438W YNL277W YGR043C YER081W YLR377C YLR354C YIL074C YPL262W YIL125W 
sol_265#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.07889543086775012,0.45034998259853887,-1.15,0.03089613558121348,0.2610724536803124,0.45026056293475974,0.4504640108535329,YKL029C YGR043C YER081W YLR377C YLR354C YIL074C YPL262W YIL125W 
sol_266#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.0788954306741097,0.45034996482792977,-1.15,0.030896134286234504,0.26107244337851004,0.4502605531287829,0.45046401647398615,YKL029C YOR142W YGR043C YER081W YLR377C YLR354C YIL074C YLR142W YPL262W 
sol_267#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],10.0,0.07868756343319447,0.45350702857564557,-1.15,0.031030750502996213,0.2629026252612438,0.4533410830602083,0.4535443864263036,YKL029C YLR438W YOR142W YLR303W YGR043C YER081W YLR377C YLR354C YIL074C YPL262W 
sol_268#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06767179072485646,0.7443752863952102,-1.15,0.04380279008842762,0.4315219051566436,0.7442384128025116,0.7443974614576508,YLR134W YGR087C YLR044C YJL121C YER081W YIL074C YPL262W 
sol_269#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.06727107243738492,0.7533654964079243,-1.15,0.044069308591899066,0.4367336211060431,0.7532285290749419,0.7533875835394017,YLR134W YGR087C YLR044C YLR303W YER081W YIL074C YNL241C YPL262W 
sol_270#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06743109124489154,0.7507126372212828,-1.15,0.04401858464274911,0.4351957317224828,0.7505761722251092,0.7507346895381651,YLR134W YGR087C YLR044C YER081W YIL074C YNL241C YPL262W 
sol_271#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06771964778704673,0.7440251275970825,-1.15,0.043813147465727766,0.43131891454903337,0.743951804382285,0.7441105756473078,YKL029C YHR208W YJL121C YER081W YIL074C YGR244C YPL262W 
sol_272#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06747860489193612,0.7503680774759404,-1.15,0.044029383498713645,0.43499598694257413,0.7502947247320735,0.7504533583443669,YKL029C YHR208W YER081W YIL074C YGR244C YNL241C YPL262W 
sol_273#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.0677374849782936,0.7439178045908623,-1.15,0.04381836618570321,0.4312566983135434,0.7438444462717102,0.7440037210123293,YKL029C YJL121C YER081W YIL074C YLR142W YGR244C YPL262W 
sol_274#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06747262111952355,0.7504667216679048,-1.15,0.04403126675992129,0.43505317198139415,0.75033020822775,0.7504887826351816,YKL029C YLR438W YER081W YIL074C YGR244C YNL241C YPL262W 
sol_275#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06733599525137908,0.7529194158641791,-1.15,0.04408572018374042,0.43647502368937924,0.752846021395821,0.7530047631101433,YKL029C YNL277W YER081W YIL074C YGR244C YNL241C YPL262W 
sol_276#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.0673183644660724,0.7530233599377579,-1.15,0.04408026173544036,0.43653528112333795,0.7529499714713173,0.753108715779355,YKL029C YHR208W YNL277W YER081W YIL074C YNL241C YPL262W YIL125W 
sol_277#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06747860395866426,0.7503679954552701,-1.15,0.044029378077028655,0.43499593939435954,0.7502946303034013,0.7504533777508754,YKL029C YHR208W YER081W YIL074C YNL241C YPL262W YIL125W 
sol_278#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06771964782521196,0.7440251309357693,-1.15,0.04381314768702393,0.43131891648450393,0.7439518221974298,0.7441105760689749,YKL029C YHR208W YOR142W YJL121C YER081W YIL074C YPL262W 
sol_279#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06747860395866426,0.7503679954552701,-1.15,0.044029378077028655,0.43499593939435954,0.7502946303034013,0.7504533777508754,YKL029C YHR208W YOR142W YER081W YIL074C YNL241C YPL262W 
sol_280#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.0677374849782936,0.7439178045908623,-1.15,0.04381836618570321,0.4312566983135434,0.7438444462717102,0.7440037210123293,YKL029C YJL121C YER081W YIL074C YPL262W YIL125W 
sol_281#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06747262111952355,0.7504667216679048,-1.15,0.04403126675992129,0.43505317198139415,0.75033020822775,0.7504887826351816,YKL029C YLR438W YER081W YIL074C YNL241C YPL262W YIL125W 
sol_282#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06749632076254339,0.7502632802053457,-1.15,0.044034792188780855,0.4349352349016497,0.7501899339998386,0.7503484408209488,YKL029C YER081W YIL074C YNL241C YPL262W YIL125W 
sol_283#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.0677374849782936,0.7439178045908623,-1.15,0.04381836618570321,0.4312566983135434,0.7438444462717102,0.7440037210123293,YKL029C YOR142W YJL121C YER081W YIL074C YLR142W YPL262W 
sol_284#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06757601905604957,0.7465990561629063,-1.15,0.04387147134477669,0.43281104705096024,0.7465257206516305,0.7466845166458943,YLR303W YJL121C YER081W YIL074C YPL262W 
sol_285#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06743803063813518,0.7457133931507665,-1.15,0.04372995013440795,0.43229761921783566,0.7456400934661587,0.7457985365361809,YNL104C YJL121C YER081W YIL074C YPL262W 
sol_286#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],4.0,0.0677374849782936,0.7439178045908623,-1.15,0.04381836618570321,0.4312566983135434,0.7438444462717102,0.7440037210123293,YJL121C YER081W YIL074C YPL262W 
sol_287#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06747262111952355,0.7504667216679048,-1.15,0.04403126675992129,0.43505317198139415,0.75033020822775,0.7504887826351816,YKL029C YLR438W YOR142W YER081W YIL074C YNL241C YPL262W 
sol_288#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.06733599525137908,0.7529194158641791,-1.15,0.04408572018374042,0.43647502368937924,0.752846021395821,0.7530047622952359,YKL029C YNL277W YOR142W YER081W YIL074C YNL241C YPL262W 
sol_289#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],6.0,0.06733599525137908,0.7529827073848359,-1.15,0.04408942609463989,0.43651171442599185,0.7528460212794039,0.7530047622952359,YKL106W YLR303W YER081W YIL074C YNL241C YPL262W 
sol_290#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06749632076254339,0.7503263862857315,-1.15,0.04403849603942763,0.434971818136656,0.7501899338834256,0.7503484408209488,YKL106W YER081W YIL074C YNL241C YPL262W 
sol_291#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06733599525137908,0.7529194158641791,-1.15,0.04408572018374042,0.43647502368937924,0.7528460212794039,0.7530047631101433,YLR303W YER081W YIL074C YNL241C YPL262W 
sol_292#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.06733599525137908,0.7529194158641791,-1.15,0.04408572018374042,0.43647502368937924,0.7528460212794039,0.7530047631101433,YNL277W YER081W YIL074C YNL241C YPL262W 
sol_293#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],4.0,0.06749632076254339,0.7502632802053457,-1.15,0.044034792188780855,0.4349352349016497,0.7501899338834256,0.7503484408209488,YER081W YIL074C YNL241C YPL262W 
sol_294#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],12.0,0.05516805686881387,0.6223376723905337,-1.15,0.029854921827866282,0.3607754622553819,0.622181804177937,0.622358366950213,YLR134W YKL029C YGR087C YHR208W YLR058C YLR044C YJL121C YML070W YFL053W YLR174W YNL241C YPL262W 
sol_295#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],9.0,0.08004006630493778,0.42156499155767185,-1.15,0.029340947718362258,0.24438550235227355,0.42147588011837456,0.42167919496598083,YKL029C YHR208W YML082W YLR303W YGR043C YLR377C YLR354C YPL262W YIL125W 
sol_296#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],8.0,0.07979968421254793,0.4228890091813107,-1.15,0.029344703817065984,0.24515304880075986,0.4227998750592438,0.42300320018657356,YKL029C YHR208W YNL104C YGR043C YLR377C YLR354C YPL262W YIL125W 
sol_297#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],7.0,0.08016716667375597,0.42086492423332933,-1.15,0.02933873785056608,0.24397966622221992,0.42077582093934074,0.42097913909400364,YKL029C YGR043C YLR377C YLR354C YLR142W YPL262W YIL125W 
sol_298#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],5.0,0.08013951207304794,0.4210937713382344,-1.15,0.029344564671344105,0.2441123312105707,0.4209281466052184,0.421131455726345,YLR438W YGR043C YLR377C YLR354C YPL262W 
sol_299#[iMM904_peroxisome#glucose_aerobic#NONE#criticals_glucose_aerobic#BASE#fumarate#SPEA2GK_K20#PFBA#BPCY],4.0,0.08016716667375597,0.42086492423332933,-1.15,0.02933873785056608,0.24397966622221992,0.42077582093934074,0.42097913909400364,YGR043C YLR377C YLR354C YPL262W 
